cpu load,temperature,gpu load,vram_usage,Power Consumption (W)
61.76872360480615,42.90110235404712,4.043528672667867,0.6717180194337213,108.51091524797678
58.750124069460725,53.65470916501814,2.0313117924133,1.1233661625012494,59.31410343848321
38.45315968583333,63.61695099369682,3.1158706964760237,0.9697607499943984,66.05296996746375
19.80013658841586,54.14244287232795,3.442147641938982,10.115979704445275,81.06688890451579
100.0,69.00100200242022,4.27729730515318,,101.04422735521204
47.17700655314388,50.45940657979708,1.990976780040298,2.6506862270354996,64.36201642463931
43.4852221363476,54.80654926840416,3.620061296913384,0.661856910411458,61.29042076587768
52.26668927810604,67.0320105468437,1.637464421326602,10.971755517053104,47.55974689382107
45.14542821377943,56.23084983515434,3.2017872885182346,4.362075422876464,68.93984035305242
52.45457815410968,56.72650039677404,3.4349656030974702,18.883205798484198,88.475732048765
75.73894572232838,53.56511546351187,4.019768651015558,1.6577568221627834,69.69870378159487
47.50903040627153,51.71059259197152,2.471496290992115,0.19057598153793964,51.30380839217569
26.74579121344477,,3.590080229016159,20.174995622086872,90.96958338282154
46.76712411042778,64.83706294644625,1.7780858500427272,2.1772195874675173,70.61147973411252
40.71196437180178,62.27148437551283,2.167663606478373,2.9728802768888962,76.21606719236355
78.47797874493702,53.83816394446559,3.8204781986565814,0.45572867669321476,87.73920649000128
73.42238129475142,57.98508100086627,4.177958721877977,4.495073761655436,84.54269114804598
52.15050000861598,75.95934783421177,1.548746890952193,1.5061261369088412,74.52784916232574
24.42528290361487,45.78916622900433,1.999282551608576,,80.3749784973
25.482154731201085,78.85891280428639,2.130485941407546,7.1366656015455865,111.00299745461666
50.30246523169107,60.997198461175465,3.0581651425776313,1.696371985716266,108.84256880682604
56.72645938642562,58.19873610023496,1.9625349321107624,2.9124008732707973,44.1818057283302
42.5075436134789,69.53378338801677,4.428191531406889,2.115706860887963,76.82147972353886
40.39660831585532,39.32733930941632,2.663586342196804,19.330105606628244,47.86225968175104
38.14401533642706,73.80319574579751,1.9284529806602124,9.425243765207771,112.2548990205018
49.532120795121074,78.57725828948381,3.822700901745991,2.7352741480699985,80.49717709027158
2.344752958538699,70.879728674591,3.185434367886337,3.6046011987805144,116.14135448777697
27.9734674246058,38.977146310892834,4.242307260282483,20.683023313845776,119.81233025843176
37.458983091052986,67.64167797800482,4.306789864586423,1.5877811630628371,100.57368281884332
74.15006389903841,76.45998558018684,4.06765994497951,10.824411308569598,76.87323179894726
33.72372716142141,75.42748787735755,3.193021749588552,14.200238225901956,85.86134948253316
53.60936283662413,45.91910752773606,2.167802222159795,3.080731982870511,102.16053910897318
54.53085501861992,70.16356831603007,2.7857464947720016,1.4224797178599098,79.31682388577066
75.95833011321524,77.95570402779148,2.9476415337641972,,75.20289285383907
75.251548139283,60.29465718646019,4.426572621061267,0.37788722212464465,65.15183352808354
48.84994062410167,45.4729877721028,2.257833208734942,1.0024009502162687,69.31524902637013
40.490305176211145,68.28652592724934,2.8041799757873953,2.0526192985915177,35.945865927200735
36.72333794348619,70.5385796865175,3.1870319500278406,7.424778772219444,91.5487936071906
45.17873555068438,58.607918356740974,2.673407711839533,2.4580766747681655,62.60416662360056
41.319332913528,48.09276544136176,1.8618623555096778,2.257450103720396,96.46426890677316
61.07254818716464,69.81872084036164,4.171325067479845,9.30421615211305,85.19968014512277
58.40619634970409,52.31191134378242,3.9036369861333355,4.513452729072036,138.98124527844394
61.83602382290032,63.97346726538871,2.2694868027411315,3.0822805731836764,100.973185579093
75.18567422872337,75.58166355012946,2.84242970030837,4.964986996347891,74.68178917052585
87.25738242800354,43.41201903047981,3.7057749761985765,4.1079103804642365,107.42729068240524
52.493267868151136,69.07763997969253,4.420711744770722,2.9386657803696243,90.61964890033892
71.98927542791307,57.934179696802,2.0025357224659857,2.5510124644050847,72.37958543011177
42.9667963233157,58.19346716015425,3.4139591173513564,10.813377828479338,867.1052039173926
,65.14316434532827,3.9526538695217965,1.0190767782646808,35.9035051786158
71.23018314351688,52.28615968585843,1.5777106294747765,0.858527011692639,62.51014288464373
70.16831939885982,48.24980863071357,3.9329599336194394,8.06591580107964,78.07188226056142
51.88139682383048,42.15805227969322,3.8697054651613243,0.6425204375815147,920.5881622057018
36.63283672018223,72.31762709419215,4.270447105716498,17.500558648923537,75.59850159164901
22.10943124269047,56.28327814891036,1.753270572778274,1.635432087693221,75.36262967056604
49.199255849578016,65.69940412357366,1.8728616710136223,,98.53488818693124
80.66025084498366,55.14967925118345,3.0560504294528843,5.20864568898094,71.46381076377394
43.80310197271854,48.382394966250445,4.114875507897096,8.280737164113026,101.08140111812229
65.7025317092011,66.52312609939139,4.123531710325409,2.5518678243651562,94.85513783973316
66.87902801037862,63.279625737248224,3.6001912664887885,1.135487365071695,80.54168586803468
44.32627558145654,57.63100846012574,2.8462260681879945,14.793861536099994,40.17038854092827
76.32689675039039,63.01896063441468,2.193402435051883,7.728402364823435,86.00233548873777
0.0,50.39515443755997,2.9240410664205667,0.81288549868585,93.59694619530288
25.5449944252365,70.60599774555311,2.151192814543896,2.922828802212906,64.468693705456
31.687354072830804,72.92394638534475,3.8190590764986885,2.0054683415839247,88.83843921679106
33.605699542652204,67.59304571336921,2.7645212922068456,0.8400270758275961,106.49704250046732
56.72525902371791,56.2801424090633,3.118086313448028,4.487718858989912,108.53374128394267
55.80075606107804,60.593467946834096,3.5428003158025807,6.732270533174915,94.51375999021847
57.87981144350016,75.68836448134763,3.079277919360912,1.330107662362221,103.08641410544251
61.92162988264974,72.81166217611178,3.7659234527509993,3.9909550186524587,98.33965875286192
30.997908617087013,79.93869090508726,3.8581871446920264,1.120934127767096,92.27628386192106
25.636478663853623,,2.2282032547920068,5.408698742696448,95.93769513803812
57.92639364015726,51.29787716012868,2.394420253059336,6.002385489482495,101.99102266138487
37.39535852707122,61.34370287582109,1.6779635816896816,3.4905620686108767,60.11243246017382
18.590499092640588,64.068957572963,1.7675852375668513,5.462595685366761,75.66680597375473
69.42688569082964,58.57710834940438,3.988428296523137,6.000182806146595,1031.9686425993125
77.90203813004595,56.10315572164594,2.141999032242486,12.169494662170655,58.88445336170384
81.14321779397318,72.6739518282913,4.003990582896371,9.007373526429324,79.08356680662601
53.7401544294944,59.0926790945286,4.45763469071711,8.633108437171492,55.91111616090609
62.51864191945805,47.84788582081676,2.228435178373112,0.10984598728823299,74.91791885250356
77.39736446723822,49.00310913064475,2.8811199173655764,1.5246041841761695,856.2728333035919
37.17168419953131,62.47064325133501,3.1111842335951834,1.0729921860994873,125.43144823742284
72.21355368108183,90.02652484911687,4.328455459408736,25.449329936338764,102.31922742476816
55.50792468286417,50.24056256254821,2.0358904839322136,4.149661495258933,85.60540231723466
68.27423304685182,56.8512593132694,4.007940907430406,0.9564204156374166,37.69917861261207
53.72186041751871,84.0480477526604,4.373346842553816,4.225101788750046,94.3739386681722
75.92513419496004,55.15719270161531,3.163249716075177,5.924159783128218,76.34614470800584
54.47047525083074,64.55460841271405,1.9571793037325012,8.666674836816657,81.67190935050434
20.32041881065165,78.75910722591232,2.5014136442808845,1.6351278535357356,63.99041813291791
79.03853264629444,50.48521319096178,4.377279277023171,4.079668857422204,50.50656028175406
31.04938518055776,56.90739777978439,2.004669566370893,1.7963691130923798,36.38910194880726
75.06116420487828,55.1563406636546,2.9628982621266,2.9906326924489024,55.95363944055017
48.19514237119356,44.82104637032808,2.069578647048238,2.613409447307834,102.27908012748162
73.52021970395413,75.69365945688627,4.212375799692918,1.203802872538451,70.06744553748888
72.6953722973353,54.145956615301344,3.2713077926719913,1.7355356324063245,91.14068645217664
58.60285948630742,51.23754324178108,ERROR,1.4855266525433797,867.4578328517788
60.17070635254262,55.555661119295785,4.338510422414666,8.342575988851886,72.48522568590042
58.45257234385132,69.28831405154105,2.9669058652364857,0.7861102023060429,52.1303416034872
9.723504874378442,61.12893537007881,4.31130773032743,17.882261486022966,66.16786200335191
52.366604377964045,52.08333694569636,1.5021246183009307,2.5690955415512793,74.82264184888766
27.6787164785621,64.09149844915052,2.076318095108781,1.278831085037349,70.76914286329416
53.42374287491326,68.12594697748573,3.70199522541997,7.192065857773677,62.16342040756842
27.14114907233569,59.76235412097243,3.079464642682594,0.4828808397383652,58.75867883465255
26.300961175478506,57.65239071134341,4.472855879040869,8.444776132275914,60.76060349048901
82.09869003507804,70.1587593838222,3.8528488937204393,1.8611206943458272,42.5262042593865
71.3889477624838,58.20814753486559,3.4923755646588046,0.9424160247862069,97.6424733046677
49.91714830111691,76.08191506290024,4.236506015348789,9.315043346453091,44.42885535858584
53.69537300498048,52.42365127909688,2.5116030200258086,4.523284069362645,69.96761050155514
45.041679485139824,52.19086534239208,2.002736589670784,3.8662759062539815,82.42994926494293
61.39752751959045,50.96203219915654,3.141239580038501,1.77480249217285,100.9682178911148
36.4789126690239,57.61153543310017,2.215422115007249,3.4717941577932687,83.53803326419454
69.87480525735914,60.02504061366319,2.197157316634108,7.594657649373847,70.85083998532888
44.93826317971778,46.74364090427186,2.418902364739619,3.2415063196428022,61.48214437072464
41.60306008337543,60.96757267914185,3.5254162027592866,4.983753974513288,112.00412791615074
50.43426036969685,65.65354187285956,1.570770376723618,0.1980891591149447,107.455093325905
38.177063401487786,45.345084452069706,4.049965357605876,4.493976851126421,77.39630435922739
56.57364698992966,54.78828573619114,3.3361402720908298,1.3124920597619705,64.97519938272526
39.252748213732005,65.6748572856898,2.4133629844752256,6.644968914952603,66.63948667620531
59.37047205637672,49.10580734124079,1.8393136123215275,1.8812389655984285,85.90856002285139
74.32013077822953,56.840214780865374,3.8700736892712353,1.742483625683107,65.41530993642074
,70.88183568933798,2.8093007898196136,2.6770602107610495,85.55319782298551
47.388490854096574,77.95182763126019,2.8059178379203944,0.6260671311967194,81.35107541760254
59.22661426070843,64.39915211249127,2.9106919534549536,7.003357080481587,88.0741623559367
41.28285290037186,58.30746714172386,2.741848516169215,4.945340698551759,70.47235257478826
59.2864112165333,54.986019793642726,,1.6469422638937046,76.1705073762003
61.1079772130348,69.10754098771548,3.391957023942184,7.4019628834167905,62.11888185565756
71.66523552588608,71.3340639911567,2.793037445510406,16.287612639661436,79.14217975377126
37.88019907830176,48.43564202882352,4.418408650817144,9.726853140510883,65.41388805241016
31.14449519539051,69.10426815943933,2.6927904093059882,2.6743187450213486,81.51614944226934
43.84845220872512,53.92953698273779,2.1433187746897677,1.7437828292505504,96.10203998816156
30.644953209058,51.40444226047757,4.440317422327343,0.04075511141578657,76.28788370068054
61.28996408094994,58.46355796449572,2.388330312842045,1.4973190114301524,74.29237919007377
26.76497399647177,,3.362426132678981,0.6155715933840817,73.56004869262999
96.66032836505376,63.09405324839672,3.9857994544823496,8.804852889052027,107.30354497774186
75.918557231475,62.823316647908165,1.5118642450810422,7.512340272160976,74.92696103922967
50.25151539200628,63.52441653999681,2.3484999189791096,3.181331574440428,75.71701922831387
67.34788985995952,64.6765801869036,3.095455387899173,0.6223948690351713,56.560148206805806
17.263962713784167,,2.8676457901465007,3.6652081785671156,68.43763097096917
100.0,66.31888765391986,1.718392110117797,3.7807084853332746,95.17812672575224
38.19570775599021,53.40317804024964,2.8411691026880623,4.987060897059996,125.76644719680752
47.59005172201281,66.51007650945529,1.8178490897501751,3.7297819846959883,69.20731166880614
12.88133425623127,68.5698534783399,2.249609146277323,0.5242997794469816,83.65437319875015
59.72574609481789,66.99136594566978,3.746364225384964,5.094641256747833,115.94062247010577
27.873116858457823,67.51028831694099,2.035715075854281,23.307021173893997,98.83972733463304
52.033115231320586,64.64865640230146,3.4958408853126426,5.018388390178735,96.60314410278804
39.11451134150924,71.73442915342613,4.4187906114927085,2.254246554277737,92.03962726612616
28.44512130139313,37.28386216021338,2.2409495358267892,4.862161469466808,86.15021783204868
33.91276996474765,68.53745957565161,2.2786417035542956,4.091216634515825,56.76340394090748
,79.75457527157876,4.359277303095039,0.49914533868821304,73.3365292910345
24.370180542623512,53.78104525041142,3.4954170668631637,5.027360500641393,95.728132218784
35.023766579528456,52.662701416374965,3.810311753130948,5.291015678006321,73.3321304734755
